Source,Target,Weight
CL,SV,4579
CH,SV,1763
BE,SV,2821
IS,SV,1031
HT,SV,2600
LB,SV,727
JM,SV,1294
GH,SV,1100
AU,SV,1014
GW,SV,890
LC,SV,1409
LU,SV,1022
EG,SV,708
CV,SV,935
MZ,SV,1199
DE,SV,769
AG,SV,1319
ML,SV,1577
CO,SV,10952
PK,SV,837
IE,SV,1389
GM,SV,1507
CI,SV,830
AO,SV,1396
DO,SV,12655
GY,SV,2069
SE,SV,2056
BA,BN,746
BB,BN,1531
BJ,BN,726
AU,BN,13692
BE,BN,936
AG,BN,1289
AZ,BN,959
AO,BN,771
AT,BN,1069
BA,LT,1796
HU,LT,3189
FI,LT,14880
GR,LT,5589
LK,LT,704
KZ,LT,3264
GQ,LT,817
AG,LT,953
LB,LT,2485
AM,LT,5224
JO,LT,721
ES,LT,6779
IT,LT,4900
LR,LT,1039
CM,LT,1241
CR,LT,710
HK,LT,836
AE,LT,2523
GD,LT,1891
BE,LT,8181
DE,LT,17023
CV,LT,1194
EG,LT,793
DZ,LT,969
LC,LT,850
LA,LT,3466
FR,LT,2936
HR,LT,4517
KG,LT,2865
AL,LT,2143
CH,LT,11306
AU,LT,2657
GH,LT,980
BJ,LT,2517
AZ,LT,5059
CA,LT,1922
BG,LT,6400
GM,LT,2885
GW,LT,790
JM,LT,701
GE,LT,11163
CZ,LT,4944
AT,LT,7445
BH,LT,1116
FI,GE,2030
AG,GE,1622
BA,GE,1419
CM,GE,970
ES,GE,7891
DZ,GE,1358
EG,GE,1130
DK,GE,1907
AE,GE,3469
BJ,GE,1099
FR,GE,6715
EE,GE,18494
AL,GE,2539
AU,GE,707
GB,GE,2363
CH,GE,5446
BG,GE,4472
CG,GE,889
BE,GE,5407
BZ,GE,908
CF,GE,838
CA,GE,1699
DE,GE,11591
CI,GE,825
BS,GE,994
CZ,GE,5485
AT,GE,9566
BH,GE,1846
GD,GT,881
BO,GT,16888
ES,GT,4765
AG,GT,1180
BR,GT,1777
BS,GT,1392
BJ,GT,2428
DZ,GT,1223
EC,GT,13367
CV,GT,782
CH,GT,1343
CO,GT,10322
AR,GT,5768
GH,GT,869
CL,GT,3523
GM,GT,1085
GQ,GT,2677
CA,GT,3371
CI,GT,745
AO,GT,1395
AT,GT,694
DO,GT,9860
AG,CM,5783
BR,CM,1408
BB,CM,2841
BS,CM,4217
BZ,CM,2007
CL,CM,766
BY,CM,3369
AL,CM,1034
CH,CM,11387
BD,CM,1181
CA,CM,9904
AZ,CM,1379
AO,CM,21497
AT,CM,1698
AE,HN,1362
CL,HN,4484
GQ,HN,5452
CF,HN,960
CG,HN,1615
DO,HN,20832
AO,HN,2648
DZ,HN,2263
GY,HN,5129
BH,HN,1162
CV,HN,1434
GN,HN,1156
GH,HN,1796
BO,HN,13771
GD,HN,5710
BI,HN,774
AR,HN,6897
EG,HN,1379
EC,HN,18657
BY,GN,1760
CA,GN,10319
CR,GN,912
AU,GN,1933
GB,GN,3516
ET,GN,2804
BZ,GN,1816
BD,GN,1470
BS,GN,3572
EC,GN,806
CL,GN,741
DE,GN,20337
GE,GN,826
AZ,GN,1661
AT,GN,2241
DO,GN,4060
BH,GN,2166
SN,UZ,694
MU,UZ,703
EE,UZ,3213
EC,LC,1138
CH,LC,7024
BY,LC,1292
DZ,LC,771
CG,LC,6339
KI,LC,5250
KM,LC,5495
CD,LC,3549
BF,LC,2513
DE,LC,2485
AU,LC,2844
GM,LC,19638
AL,LC,1291
ET,LC,1405
GW,LC,5261
GH,LC,11849
CF,LC,2490
CO,LC,1350
CY,LC,3266
DJ,LC,1974
BN,LC,790
BG,LC,1068
IE,LC,5210
IS,LC,1882
BE,LC,1879
CI,LC,3715
AO,LC,4979
AT,LC,3032
DO,LC,15850
BH,LC,2583
HN,LC,3945
FI,ME,4967
GR,ME,19274
EE,ME,8417
ES,ME,4332
JO,ME,1061
BS,ME,2365
GD,ME,2551
CM,ME,1127
HU,ME,11493
AG,ME,1757
BB,ME,4885
LK,ME,728
MA,ME,1678
HK,ME,938
BW,ME,1346
AE,ME,7120
FR,ME,7724
KG,ME,1897
LB,ME,2205
BJ,ME,5432
BI,ME,956
LY,ME,2753
GN,ME,976
GA,ME,1008
IS,ME,19759
KW,ME,1783
IT,ME,13835
LR,ME,2473
DZ,ME,1112
AM,ME,3394
CG,ME,1221
LT,ME,4655
CL,ME,1018
BE,ME,13954
GH,ME,1658
EC,ME,741
CV,ME,792
BZ,ME,891
LC,ME,8193
EG,ME,929
BN,ME,731
HT,ME,779
CA,ME,5411
AR,ME,1431
CR,ME,984
GB,ME,4629
AU,ME,7094
CF,ME,2238
IE,ME,6082
AZ,ME,8812
JP,ME,694
KE,ME,1128
MD,ME,7202
GM,ME,4895
GE,ME,4937
BF,ME,823
BG,ME,18910
GQ,ME,3916
KZ,ME,3602
JM,ME,2413
GW,ME,777
CI,ME,1128
CZ,ME,10853
AO,ME,851
DO,ME,2205
GY,ME,934
BH,ME,1735
LV,ME,9474
FI,GH,3750
BS,GH,9076
FJ,GH,2788
BO,GH,868
BR,GH,1890
BT,GH,1277
ES,GH,3853
CY,GH,8068
BA,GH,1091
DK,GH,2908
FR,GH,2080
GD,GH,16667
BB,GH,16011
AM,GH,807
BZ,GH,4305
ET,GH,7821
AL,GH,1743
DZ,GH,3057
CA,GH,5462
DJ,GH,7082
CO,GH,1368
DE,GH,7584
EG,GH,2846
EC,GH,1130
BY,GH,1852
CH,GH,2873
CL,GH,770
CV,GH,6753
GB,GH,13916
EE,GH,1835
AU,GH,2484
AR,GH,929
BD,GH,2868
BN,GH,1244
CR,GH,1576
AG,GH,16021
BE,GH,6900
AZ,GH,2581
GE,GH,1143
BG,GH,995
CZ,GH,1266
AO,GH,16896
AT,GH,2711
DO,GH,5161
BH,GH,16588
AG,JP,836
FJ,JP,3087
BR,JP,1866
ES,JP,1308
BO,JP,1154
CM,JP,783
IT,JP,1717
ID,JP,2420
BT,JP,4503
FI,JP,1968
GR,JP,804
GM,JP,824
BS,JP,857
IS,JP,2220
DK,JP,1533
AE,JP,4023
HK,JP,11392
GN,JP,911
FR,JP,1643
DE,JP,1846
BD,JP,1075
GH,JP,952
EE,JP,1297
BY,JP,883
CH,JP,3604
GB,JP,1960
AU,JP,5687
CA,JP,3064
BN,JP,4163
HU,JP,919
JM,JP,2348
CY,JP,2324
IE,JP,1827
BB,JP,870
BE,JP,1432
CZ,JP,1042
AT,JP,1754
BH,JP,2791
FI,PH,1670
GR,PH,1604
FJ,PH,2543
KI,PH,5012
NI,PH,2368
CM,PH,1194
IN,PH,1635
BO,PH,1192
LK,PH,2456
MA,PH,1586
BW,PH,904
ID,PH,1367
MM,PH,1683
MW,PH,850
GT,PH,1725
GQ,PH,2946
BB,PH,955
BT,PH,3698
MG,PH,1561
AG,PH,2528
MX,PH,834
MU,PH,1650
ME,PH,820
DZ,PH,989
PE,PH,1676
GN,PH,922
DK,PH,2054
CA,PH,14695
FR,PH,715
BI,PH,776
GM,PH,3347
ES,PH,1568
LA,PH,1199
JO,PH,4482
LS,PH,700
MR,PH,702
EG,PH,921
NP,PH,2582
BJ,PH,1388
GA,PH,852
HT,PH,1621
DE,PH,1138
CY,PH,9117
DJ,PH,1624
LC,PH,1930
MY,PH,7632
GH,PH,2187
MK,PH,730
CH,PH,2285
EC,PH,1396
AL,PH,857
CG,PH,1075
KR,PH,5223
MV,PH,7325
GW,PH,931
GD,PH,2013
CV,PH,701
IS,PH,6437
CO,PH,1171
BE,PH,1170
HR,PH,797
LU,PH,1931
PA,PH,1557
BS,PH,6133
AU,PH,9273
PG,PH,7743
GB,PH,2524
KE,PH,1114
MZ,PH,1142
CD,PH,945
NE,PH,801
KH,PH,1923
BF,PH,719
NO,PH,4371
ML,PH,714
BD,PH,2004
BZ,PH,2210
IE,PH,4099
CR,PH,1220
NL,PH,1352
IT,PH,2954
LR,PH,3660
NG,PH,2044
CF,PH,846
LB,PH,5996
NZ,PH,15624
JP,PH,8674
JM,PH,1697
CI,PH,935
MT,PH,16499
AO,PH,1654
AT,PH,1646
HN,PH,1855
DO,PH,1806
GY,PH,2634
BN,TH,4973
HK,TH,3161
GB,TH,1394
AE,TH,2348
BT,TH,2587
AU,TH,4819
SA,TH,706
KW,TH,1149
IE,TH,1164
DE,TH,1473
CH,TH,3438
FR,TH,723
SC,TH,1409
LU,TH,1548
FI,TH,2477
DK,TH,2213
LK,TH,716
QA,TH,1807
OM,TH,2672
MY,TH,8989
IS,TH,3523
PH,TH,1232
BE,TH,1168
MV,TH,3226
KR,TH,17233
AT,TH,1242
CY,TH,901
CA,TH,801
SG,TH,9745
JP,TH,3676
PK,TH,1039
BH,TH,7740
MT,TH,1735
NO,TH,4047
NL,TH,1234
ID,TH,767
NZ,TH,3225
SE,TH,3709
AG,ZA,3969
NO,ZA,1101
MU,ZA,18368
FJ,ZA,2070
LK,ZA,1027
JM,ZA,6729
CM,ZA,11904
MG,ZA,3915
ST,ZA,16010
GQ,ZA,9466
TN,ZA,1097
SA,ZA,2678
SR,ZA,2911
KI,ZA,989
DZ,ZA,1148
ME,ZA,713
GM,ZA,8787
TZ,ZA,18700
FI,ZA,711
GR,ZA,1165
LY,ZA,1253
CA,ZA,1669
IT,ZA,762
NZ,ZA,12382
RW,ZA,13707
GN,ZA,8692
VC,ZA,4386
NG,ZA,11223
DK,ZA,863
AE,ZA,6639
ET,ZA,17009
FR,ZA,878
GA,ZA,13305
HT,ZA,8770
OM,ZA,4053
MR,ZA,5678
KW,ZA,2336
GD,ZA,5249
CV,ZA,2888
KE,ZA,14126
TD,ZA,4785
CY,ZA,5409
VU,ZA,961
MA,ZA,1378
US,ZA,1288
KM,ZA,8433
BJ,ZA,8897
QA,ZA,4674
BB,ZA,2634
EG,ZA,755
NL,ZA,2375
BZ,ZA,1592
HK,ZA,709
AZ,LR,2724
KI,LR,7032
GE,IT,16947
GE,LR,1173
AU,IT,7123
AU,LR,12550
ID,LR,1511
JP,LR,738
KM,LR,13532
CF,IT,2765
BS,IT,1673
BS,LR,18788
IE,IT,14207
IE,LR,2456
KH,LR,1420
DE,IT,18711
DE,LR,5172
CY,IT,10544
CY,LR,12494
BF,IT,5718
DJ,IT,1818
DJ,LR,10001
CI,IT,7553
CZ,IT,5286
AO,IT,1318
AT,IT,20424
AT,LR,1659
DO,IT,11582
DO,LR,19165
GY,IT,720
BH,IT,5024
BH,LR,5571
HN,IT,1844
HN,LR,2518
BR,BZ,1734
BO,BZ,5355
BT,BZ,698
AE,BZ,2340
BD,BZ,1491
BW,BZ,2472
BI,BZ,966
AR,BZ,2320
BN,BZ,919
BJ,BZ,3826
AL,BZ,1169
BF,BZ,1264
AU,BZ,1492
BE,BZ,1217
AO,BZ,2541
AT,BZ,1048
BH,BZ,1863
BA,CZ,8524
AG,CZ,779
AE,CZ,1927
BW,CZ,733
BB,CZ,809
CA,CZ,2881
BJ,CZ,841
PK,UZ,1346
FI,UZ,912
GR,UZ,1145
CY,UZ,4509
UA,UZ,13159
NO,UZ,811
TN,UZ,816
SC,UZ,1257
RO,UZ,848
AE,UZ,6322
JO,UZ,780
RW,UZ,772
ML,UZ,818
SA,UZ,1100
RS,UZ,1019
MN,UZ,6790
SL,UZ,2103
AM,UZ,8618
DZ,UZ,823
GN,UZ,779
MA,UZ,857
CM,UZ,960
KW,UZ,1289
BJ,UZ,2478
KE,UZ,923
ME,UZ,2080
EG,UZ,844
LT,UZ,2857
AL,UZ,841
CG,UZ,817
TZ,UZ,996
US,UZ,1044
MK,UZ,1204
GH,UZ,1666
BY,UZ,14735
MD,UZ,5015
QA,UZ,2034
PT,UZ,895
BD,UZ,868
PL,UZ,1343
BG,UZ,2078
NG,UZ,976
LU,UZ,1359
KR,UZ,15652
OM,UZ,1444
MV,UZ,2406
GB,UZ,760
TG,UZ,1102
TR,UZ,8071
CH,UZ,1259
BF,UZ,838
GM,UZ,1764
LR,UZ,1367
MZ,UZ,739
NL,UZ,865
LB,UZ,875
JP,UZ,1285
DE,UZ,1529
GQ,UZ,766
GE,UZ,6651
CI,UZ,1155
CZ,UZ,2012
MT,UZ,3064
UG,UZ,1129
SG,UZ,830
AT,UZ,1447
BH,UZ,1516
LV,UZ,13981
SE,UZ,3107
BD,KR,1964
FJ,KR,2539
ES,KR,874
FI,KR,1145
GR,KR,710
CM,KR,935
HU,KR,939
KG,KR,4954
GA,KR,950
BT,KR,2356
AE,KR,3602
GN,KR,1310
IT,KR,1028
JP,KR,9495
ET,KR,704
DE,KR,1860
BN,KR,4034
FR,KR,1120
BY,KR,1031
GH,KR,1262
KI,KR,3743
DK,KR,1057
IS,KR,1170
AU,KR,5560
GB,KR,1432
EE,KR,824
CY,KR,2318
HK,KR,8569
CH,KR,2344
CA,KR,4404
ID,KR,2027
GM,KR,1633
BE,KR,900
IE,KR,1543
GQ,KR,862
CZ,KR,1027
AT,KR,1379
BH,KR,2915
BO,CV,4567
CM,CV,6139
AG,CV,8966
BR,CV,17209
BB,CV,3746
BI,CV,2577
AE,CV,1607
CL,CV,789
BG,CV,1057
BJ,CV,9548
CG,CV,12378
AR,CV,1234
AU,CV,801
CD,CV,5350
BS,CV,5163
BN,CV,1876
CO,CV,1212
CA,CV,1422
BF,CV,5311
BZ,CV,2799
CR,CV,1267
CF,CV,5296
CI,CV,9011
AZ,CV,737
AT,CV,4309
BH,CV,841
MU,TZ,4161
FJ,TZ,1802
FI,TZ,1752
GR,TZ,842
JM,TZ,8549
NI,TZ,1001
PA,TZ,812
BD,TZ,2954
IN,TZ,1425
LS,TZ,16338
PH,TZ,944
TL,TZ,1315
JO,TZ,1631
LK,TZ,2439
MG,TZ,21099
BZ,TZ,1599
BT,TZ,1069
QA,TZ,12505
TN,TZ,2819
MA,TZ,3976
LB,TZ,2851
GD,TZ,4882
DK,TZ,1867
BS,TZ,3135
SA,TZ,6197
GA,TZ,22345
FR,TZ,932
DZ,TZ,3706
KW,TZ,3839
MY,TZ,871
SR,TZ,3501
MR,TZ,17023
ME,TZ,789
CA,TZ,2169
BN,TZ,1261
IS,TZ,1030
AL,TZ,821
TO,TZ,1113
DE,TZ,1277
EG,TZ,2741
BB,TZ,3440
RO,TZ,712
AE,TZ,9230
DJ,TZ,14887
HT,TZ,14361
NL,TZ,1491
SN,TZ,17024
NP,TZ,924
ET,TZ,7983
PY,TZ,803
CH,TZ,1548
TR,TZ,1531
TJ,TZ,2130
CV,TZ,3576
MK,TZ,873
CY,TZ,2673
TT,TZ,2934
AU,TZ,1407
MV,TZ,5098
AG,TZ,4823
IE,TZ,1200
PG,TZ,11983
BY,TZ,1058
MT,TZ,2496
NO,TZ,2174
LC,TZ,4028
KI,TZ,2572
GB,TZ,2255
BE,TZ,1449
ID,TZ,715
GM,TZ,22560
GW,TZ,21826
SB,TZ,6359
NZ,TZ,771
IT,TZ,1201
PK,TZ,3706
AZ,TZ,1288
BG,TZ,725
LU,TZ,1658
AT,TZ,1021
DO,TZ,3658
GY,TZ,4751
BH,TZ,8079
SE,TZ,2683
HN,TZ,821
KE,SB,5517
BT,SB,840
CM,SB,2617
IN,SB,859
AG,SB,3675
BB,SB,1886
HR,SB,860
ID,SB,7790
BW,SB,4406
MM,SB,889
BS,SB,2209
ML,SB,3297
MG,SB,9091
NI,SB,778
DZ,SB,959
SA,SB,2724
DJ,SB,1913
AE,SB,2749
PH,SB,8073
RW,SB,4959
LS,SB,1864
BI,SB,4635
GN,SB,2657
NP,SB,796
HK,SB,2090
NG,SB,3653
BF,SB,2961
GD,SB,5971
MA,SB,935
BN,SB,8016
ET,SB,2395
PY,SB,719
GA,SB,4971
CG,SB,5648
LC,SB,11951
QA,SB,3025
MR,SB,1496
CH,SB,827
MY,SB,19565
BD,SB,4045
PK,SB,1911
BJ,SB,10471
KW,SB,2427
MW,SB,3214
CV,SB,2140
FI,SB,1055
HT,SB,4203
LK,SB,5462
OM,SB,1901
CD,SB,3333
NE,SB,4274
PA,SB,734
GB,SB,2094
BZ,SB,5570
MV,SB,6181
IE,SB,1102
MT,SB,1287
GH,SB,9113
GQ,SB,2647
MZ,SB,22391
CA,SB,1941
CF,SB,2833
JM,SB,4507
GW,SB,5124
JP,SB,1425
GM,SB,5405
LR,SB,12430
CY,SB,997
CI,SB,3592
AO,SB,7447
DO,SB,2353
GY,SB,20044
BH,SB,2561
KI,MG,2192
GT,MG,705
BT,MG,797
BA,MG,765
LK,MG,8715
MA,MG,4577
BR,MG,1541
LS,MG,4443
BZ,MG,1335
BW,MG,9079
IN,MG,990
BO,MG,726
LY,MG,1583
BB,MG,1425
AE,MG,3405
JO,MG,1103
ES,MG,787
FJ,MG,4833
ME,MG,1431
DZ,MG,4668
HT,MG,18433
CY,MG,1208
KH,MG,767
EG,MG,1282
BE,MG,4763
ET,MG,2553
CV,MG,3721
GD,MG,2308
CO,MG,1062
GH,MG,9536
CH,MG,4785
BY,MG,822
AL,MG,1044
DE,MG,3159
LC,MG,2593
GW,MG,10842
ID,MG,739
LB,MG,5982
KE,MG,14645
CA,MG,1872
GQ,MG,22239
IT,MG,1862
AG,MG,1777
EC,MG,865
GM,MG,8864
BD,MG,1972
BS,MG,1867
LU,MG,6086
AZ,MG,1049
CR,MG,1263
JM,MG,3158
AO,MG,19586
AT,MG,942
DO,MG,4103
GY,MG,5322
BH,MG,1995
HN,MG,1270
AE,BT,20508
DO,GR,1244
BH,FI,1784
BH,GR,10671
LB,PA,3054
GR,PA,1167
MA,PA,3248
OM,PA,1241
CM,PA,1003
MU,PA,1066
FJ,PA,705
IT,PA,2327
LR,PA,2530
ML,PA,1233
AE,PA,1466
DK,PA,1180
BO,PA,8270
LK,PA,1038
DZ,PA,1460
BR,PA,3081
GT,PA,15712
GM,PA,2356
HK,PA,1088
ES,PA,13846
FR,PA,1142
JO,PA,1059
BI,PA,739
BF,PA,1056
AR,PA,7937
CA,PA,3242
BB,PA,8163
HT,PA,11024
KW,PA,897
GA,PA,1127
ME,PA,1150
GD,PA,4659
AG,PA,7612
MX,PA,7578
CL,PA,16781
CG,PA,1564
MG,PA,1165
CH,PA,4417
GH,PA,1691
EC,PA,20262
MR,PA,933
KI,PA,2881
LC,PA,4313
CV,PA,2693
EG,PA,881
GB,PA,1118
NG,PA,902
MV,PA,929
NL,PA,1681
LU,PA,2966
HR,PA,704
GW,PA,1639
BJ,PA,3622
NZ,PA,1070
GN,PA,1538
NO,PA,1149
KE,PA,1028
AU,PA,1103
MZ,PA,1882
CD,PA,1122
NE,PA,1042
BS,PA,11754
CF,PA,914
GQ,PA,5963
BZ,PA,19420
CY,PA,1108
IE,PA,2247
IS,PA,2703
BE,PA,1621
DE,PA,1412
CI,PA,1322
JM,PA,11157
MT,PA,3328
AO,PA,2820
AT,PA,1333
GY,PA,7244
BH,PA,1040
LV,PA,831
BT,BW,930
AE,BW,4411
BD,BW,1544
BI,BW,20756
BB,BW,6119
BN,BW,914
AL,BW,904
BE,BW,951
AU,BW,4389
BS,BW,7534
AG,BW,13867
AZ,BW,822
BH,BW,2724
FJ,ID,1294
BD,ID,2237
BS,ID,737
GN,ID,901
AE,ID,5670
BT,ID,955
HK,ID,17184
DZ,ID,892
ET,ID,2845
HT,ID,810
DJ,ID,1347
CG,ID,725
CY,ID,713
GH,ID,971
BJ,ID,885
GA,ID,807
AU,ID,2003
GW,ID,1130
EG,ID,960
GM,ID,1599
AO,ID,1137
DO,ID,830
GY,ID,757
BH,ID,4637
FI,HR,5328
GR,HR,6914
BS,HR,1036
CY,HR,7319
AE,HR,3355
BB,HR,1836
ES,HR,3518
GD,HR,2410
LB,TG,20054
BD,GB,2959
BD,TG,2165
IT,TG,5230
BZ,GB,4080
BZ,TG,2680
CF,GB,1473
IE,TG,2731
JM,TG,14898
CD,GB,2546
AZ,GB,1253
AZ,TG,2046
CY,TG,8904
NL,TG,2013
DJ,GB,5289
DJ,TG,18687
CA,GB,12407
CA,TG,7116
SB,TG,5256
DE,GB,10335
DE,TG,7746
PK,TG,2284
GE,TG,1062
MT,TG,7158
IS,TG,2672
CI,GB,1730
CZ,GB,9560
AO,GB,3342
SG,TG,913
AT,GB,10829
AT,TG,1554
DO,GB,1833
DO,TG,4703
GY,TG,6880
BH,GB,8955
BH,TG,4739
LV,TG,1171
SE,TG,1497
HN,TG,1926
PH,TO,2994
IN,TO,764
PA,TO,1159
KE,TO,1262
AG,TO,6764
GE,TO,1339
OM,TO,1339
ES,TO,703
MA,TO,11757
MW,TO,3416
BS,TO,2780
CM,TO,1512
MG,TO,1535
LS,TO,981
ML,TO,1119
LK,TO,3071
BB,TO,5048
BT,TO,1105
TN,TO,3363
SL,TO,6129
SA,TO,1241
BW,TO,2569
BI,TO,1470
GM,TO,3923
CA,TO,2132
NG,TO,4100
DK,TO,1479
DZ,TO,2200
RO,TO,2175
AE,TO,1966
HT,TO,1823
IS,TO,1738
ST,TO,2492
ID,TO,932
HK,TO,1081
GA,TO,849
MR,TO,1050
GN,TO,1217
RW,TO,1216
CV,TO,20447
EG,TO,721
KW,TO,1301
QA,TO,2458
BD,TO,1429
NO,TO,765
ET,TO,770
CG,TO,1358
GH,TO,3908
BJ,TO,6402
TD,TO,736
KM,TO,2210
LC,TO,8806
MY,TO,761
SZ,TO,1494
GB,TO,4498
TG,TO,1846
MV,TO,2494
GW,TO,1539
CD,TO,2186
NE,TO,1398
SK,TO,892
SN,TO,1141
JP,TO,9983
MU,TO,8275
GD,TO,7408
FR,TO,2815
BN,TO,1420
BZ,TO,17070
TL,TO,14126
BF,TO,907
LR,TO,6189
CH,TO,1727
DE,TO,1196
GQ,TO,994
IE,TO,2081
TJ,TO,1779
JM,TO,4202
CF,TO,1262
CY,TO,1201
PL,TO,998
MZ,TO,1945
MT,TO,2224
SC,TO,7928
DJ,TO,2972
PK,TO,1869
CI,TO,1253
CZ,TO,1418
AO,TO,1506
SG,TO,1555
AT,TO,1029
DO,TO,2523
BH,TO,1342
SE,TO,2036
HN,TO,736
AL,DO,1338
AO,DO,7995
AR,DO,9865
BJ,DO,6586
BY,DO,978
CF,DO,3564
AE,DO,1607
BI,DO,2447
CG,DO,8402
CM,DO,4366
AT,DO,4882
CA,DO,5986
BF,DO,2733
BA,DO,1035
CD,DO,5384
BB,DO,7479
CI,DO,4318
CV,DO,4089
DE,DO,2877
BW,DO,5530
CY,DO,1362
BO,DO,7037
CH,DO,17186
BT,HR,702
AM,HR,1324
HK,HR,950
BJ,HR,1951
AR,HR,1309
CA,HR,5839
DK,HR,11360
CG,HR,822
CL,HR,1125
BY,HR,3866
BG,HR,9014
GB,HR,5842
BN,HR,838
EE,HR,5601
AU,HR,8281
CR,HR,908
FR,HR,3502
AG,HR,1090
CV,HR,719
GH,HR,847
BE,HR,9406
CZ,HR,11578
GM,HR,2191
GE,HR,1578
AZ,HR,1047
DO,HR,811
BH,HR,1753
BZ,SA,1026
IN,SA,16669
PA,SA,988
CM,SA,2443
NI,SA,1178
FJ,SA,2366
BT,SA,3151
FI,SA,1241
GR,SA,7480
MU,SA,9730
GE,SA,881
MM,SA,883
ID,SA,6933
BA,SA,2659
ES,SA,1426
MG,SA,5299
LS,SA,1585
BB,SA,696
GQ,SA,4913
IT,SA,2898
LR,SA,5866
AG,SA,1275
BW,SA,1691
MA,SA,9068
BI,SA,22097
DZ,SA,4705
MW,SA,2111
DK,SA,1325
ME,SA,1751
CO,SA,805
RW,SA,5447
GA,SA,2281
PT,SA,1529
LA,SA,799
PY,SA,1428
HT,SA,1620
HK,SA,7354
RO,SA,940
LY,SA,17080
MR,SA,19755
NL,SA,2005
NZ,SA,3796
CG,SA,2602
FR,SA,1755
AL,SA,1133
NO,SA,2474
LC,SA,1137
CH,SA,2531
MK,SA,1044
CA,SA,4125
NG,SA,4539
KM,SA,6394
GN,SA,5711
BY,SA,1083
MY,SA,20240
CD,SA,2094
NE,SA,10812
DE,SA,2823
GB,SA,3418
BS,SA,1438
GH,SA,10199
GW,SA,3208
KZ,SA,769
RS,SA,1045
KG,SA,999
JP,SA,1427
BJ,SA,3124
CV,SA,729
GD,SA,1250
KI,SA,2710
ML,SA,5593
LU,SA,1787
PG,SA,2215
AU,SA,2961
BE,SA,1597
KH,SA,1379
KR,SA,1470
CY,SA,13441
IE,SA,3373
BF,SA,3904
CF,SA,8215
MZ,SA,2514
CR,SA,748
JM,SA,1704
GM,SA,5146
IS,SA,1353
MT,SA,13153
AZ,SA,1438
CI,SA,3494
AO,SA,2004
AT,SA,1936
DO,SA,1502
GY,SA,2261
HN,SA,1134
FI,FR,3692
BO,FR,792
EE,FR,3585
BZ,FR,794
FJ,FR,1895
BT,FR,887
ES,FR,10218
BW,FR,717
AE,FR,4536
BB,FR,2050
BR,FR,1360
AM,FR,7456
BA,FR,5367
BI,FR,5253
CY,FR,5757
DZ,FR,12763
CR,FR,1543
CO,FR,1483
CA,FR,9097
DK,FR,4582
AR,FR,1534
EG,FR,1306
BG,FR,7453
AL,FR,10823
CL,FR,1773
BJ,FR,15144
AG,FR,4074
EC,FR,993
ET,FR,1541
BY,FR,2560
CD,FR,14803
AU,FR,4578
BD,FR,1800
BS,FR,2160
AZ,FR,1209
DJ,FR,19613
BN,FR,898
BF,FR,12832
DE,FR,8227
CZ,FR,3151
AO,FR,7074
AT,FR,7522
BH,FR,2671
DO,FR,2166
BA,MA,4258
LK,MA,833
KE,MA,3895
BD,MA,1844
FI,MA,1096
GR,MA,1327
BR,MA,2172
KI,MA,1684
BO,MA,3858
BT,MA,757
LS,MA,2001
AG,MA,1527
HU,MA,1431
ES,MA,22468
CM,MA,9383
JO,MA,11642
GT,MA,2345
FR,MA,14932
FJ,MA,698
LY,MA,10440
DK,MA,1409
BI,MA,2913
GD,MA,1371
BW,MA,1840
AE,MA,13746
KW,MA,6197
HT,MA,3060
ET,MA,2238
AR,MA,2552
AL,MA,1838
EG,MA,9830
BG,MA,1077
CL,MA,1220
LC,MA,1630
KZ,MA,1094
LT,MA,1421
GH,MA,3890
BY,MA,3254
CH,MA,3887
EC,MA,3741
CG,MA,19803
CV,MA,4445
GB,MA,1420
DJ,MA,17627
BJ,MA,6358
CA,MA,2823
BN,MA,1234
IE,MA,1056
KR,MA,747
KG,MA,945
CY,MA,2357
BZ,MA,2276
CD,MA,3944
HR,MA,762
LB,MA,9715
IT,MA,8693
LR,MA,8824
AZ,MA,1068
ID,MA,1642
BE,MA,14991
BF,MA,10039
CO,MA,3735
DE,MA,3138
IS,MA,1330
GE,MA,1543
BS,MA,992
GW,MA,21079
KH,MA,851
GM,MA,9790
CR,MA,2634
GQ,MA,17698
KM,MA,17767
JM,MA,1959
CI,MA,17996
CZ,MA,1042
LU,MA,6098
AO,MA,3019
AT,MA,1511
DO,MA,3708
GY,MA,2554
BH,MA,7920
LV,MA,1467
HN,MA,5300
BR,DZ,1319
BO,DZ,1883
BA,DZ,1637
CM,DZ,5311
AE,DZ,3822
BW,DZ,1640
BD,DZ,1361
BZ,DZ,1252
BI,DZ,2834
AM,DZ,714
DJ,DZ,6391
BN,DZ,849
AR,DZ,1301
AL,DZ,1186
CV,DZ,1172
CG,DZ,5534
CH,DZ,1860
BG,DZ,822
BE,DZ,3008
BS,DZ,727
BY,DZ,3031
CL,DZ,704
BJ,DZ,7017
AZ,DZ,864
CF,DZ,4344
CY,DZ,1099
CD,DZ,2134
AG,DZ,822
CA,DZ,1781
BF,DZ,6430
CO,DZ,1615
DE,DZ,1278
CR,DZ,1363
CI,DZ,6980
CZ,DZ,1020
AO,DZ,2279
AT,DZ,899
DO,DZ,2208
BH,DZ,2723
BR,GQ,2528
BO,GQ,4320
EE,GQ,1587
BB,GQ,3498
FJ,GQ,959
BW,GQ,17629
FI,GQ,1860
BI,GQ,20541
AM,GQ,766
BA,GQ,1448
BZ,GQ,4174
